,Alpha,CMA,HML,Mkt-RF,RMW,SMB,STR,WML,Weight,fund,model,Name
2134,8.611420060123515e-05,-0.8529563082375116,1.3782748490062775,0.6960230373708302,0.24204163589479452,1.0041960011040698,0.058593292639365954,0.541912682859335,0.001232,BRISX,full,FEDNAT HOLDING CO ORD
2134,0.00013567952321880795,,0.7510550518369901,0.791086077198724,,0.820278493658049,,,0.001232,BRISX,ff3,FEDNAT HOLDING CO ORD
2134,0.00017011183874907998,-0.9968881432618848,1.1028491484062213,0.6842883362905745,0.13638401312903753,0.8493256198179315,,,0.001232,BRISX,ff5,FEDNAT HOLDING CO ORD
2134,7.469584911397792e-05,,1.090485023450741,0.788333379035403,,0.9812378181234469,,0.5661043002746871,0.001232,BRISX,carhart,FEDNAT HOLDING CO ORD
2134,-0.0002768932329061991,,,0.6857914278646937,,,,,0.001232,BRISX,capm,FEDNAT HOLDING CO ORD
2135,0.0008110330022130793,-1.6911586485331442,-0.021101606802389428,0.6895016106803387,-2.0277580333980434,1.6570193164588065,-1.3133064171802957,-0.026275178263455767,0.001231,BRISX,full,MATINAS BIOPHARMA HOLDINGS INC ORD
2135,0.00033229363529234184,,-0.5879502628534814,0.8078976532921489,,1.6769405979997174,,,0.001231,BRISX,ff3,MATINAS BIOPHARMA HOLDINGS INC ORD
2135,0.0005518386896945911,-1.3521855542411458,-0.16718583880795534,0.5138373729556215,-1.9142317702538358,1.5257772867827446,,,0.001231,BRISX,ff5,MATINAS BIOPHARMA HOLDINGS INC ORD
2135,0.0002914741650715593,,-0.36075254441920346,0.8060551326117527,,1.7846788484123088,,0.3789223585847642,0.001231,BRISX,carhart,MATINAS BIOPHARMA HOLDINGS INC ORD
2135,0.0001849780905890324,,,0.9870001311351868,,,,,0.001231,BRISX,capm,MATINAS BIOPHARMA HOLDINGS INC ORD
2136,0.0011090350060838166,-0.3931305485627414,0.8794571816762982,0.6573142041382695,0.15067880555789753,0.18320350894473125,0.4037124900914798,0.11332768853369143,0.001224,BRISX,full,EDUCATIONAL DEVELOPMENT CORP ORD
2136,0.0011868029404699288,,0.6844692428598202,0.7617120173539458,,0.17479685011870116,,,0.001224,BRISX,ff3,EDUCATIONAL DEVELOPMENT CORP ORD
2136,0.0012028103653483196,-0.5224029335636557,0.8694857797008314,0.7075041474415987,0.09620112460504826,0.1922635768930417,,,0.001224,BRISX,ff5,EDUCATIONAL DEVELOPMENT CORP ORD
2136,0.001178764507198103,,0.729210482500434,0.7613491763013486,,0.1960133610651549,,0.07461983406990749,0.001224,BRISX,carhart,EDUCATIONAL DEVELOPMENT CORP ORD
2136,0.0009269582160196437,,,0.6418760939560639,,,,,0.001224,BRISX,capm,EDUCATIONAL DEVELOPMENT CORP ORD
2137,-0.0013954917255573926,-0.411030358035681,0.4128573641020039,0.7436925495712046,-0.692017388126157,0.7318697959337919,0.49670673928802317,-0.00877429335157999,0.0012230000000000001,BRISX,full,REALNETWORKS INC ORD
2137,-0.0013846893693178792,,0.3107685493023793,0.9252873999851898,,0.8445296411939462,,,0.0012230000000000001,BRISX,ff3,REALNETWORKS INC ORD
2137,-0.0012999681273870953,-0.5347763543743227,0.477864406968599,0.8108079418766325,-0.7314733322726925,0.7870687306297544,,,0.0012230000000000001,BRISX,ff5,REALNETWORKS INC ORD
2137,-0.0013848987190779078,,0.3119337723588026,0.9252779502970788,,0.8450821955695121,,0.0019433692902374178,0.0012230000000000001,BRISX,carhart,REALNETWORKS INC ORD
2137,-0.001657835928341679,,,0.9027756141086412,,,,,0.0012230000000000001,BRISX,capm,REALNETWORKS INC ORD
2138,0.0017551343419622391,0.9865470477437548,-0.4741162058193743,0.3357868448739152,0.4225770154206142,0.11007183864482689,0.21237971831168023,0.15583604009136887,0.001217,BRISX,full,INTELLICHECK INC ORD
2138,0.001889337990791605,,-0.2268696145107098,0.2273250266705546,,0.06707812994057111,,,0.001217,BRISX,ff3,INTELLICHECK INC ORD
2138,0.0018173551200265845,0.8956212513449375,-0.5295301675219394,0.35870751236200704,0.3760188951367356,0.08623886592430319,,,0.001217,BRISX,ff5,INTELLICHECK INC ORD
2138,0.0018847262100787454,,-0.2012008331615405,0.2271168588209728,,0.07925038946782878,,0.04281061992106838,0.001217,BRISX,carhart,INTELLICHECK INC ORD
2138,0.0019501123363026085,,,0.27225648820047665,,,,,0.001217,BRISX,capm,INTELLICHECK INC ORD
2139,-0.00048755003311192304,0.6393826667643131,-0.7161121505879857,0.41237145917825035,-1.5152341569819052,-0.509567011020376,0.21348897762670782,-0.5933444375998852,0.001216,BRISX,full,NETWORK-1 TECHNOLOGIES INC ORD
2139,-0.0006093088230131865,,-0.08878730387504888,0.47875000642469756,,-0.16932037597000238,,,0.001216,BRISX,ff3,NETWORK-1 TECHNOLOGIES INC ORD
2139,-0.0005254680804750782,0.7266363909094059,-0.3807667744011956,0.46255772079959456,-1.4225157955206922,-0.3106015666736609,,,0.001216,BRISX,ff5,NETWORK-1 TECHNOLOGIES INC ORD
2139,-0.0005502063446414815,,-0.41774669916320417,0.48141779064808776,,-0.3253145028009109,,-0.548641380733159,0.001216,BRISX,carhart,NETWORK-1 TECHNOLOGIES INC ORD
2139,-0.0005458638704236914,,,0.48818159324287047,,,,,0.001216,BRISX,capm,NETWORK-1 TECHNOLOGIES INC ORD
2140,-0.00030773471875639223,0.09119736630224402,0.41613960943466094,0.9428852493266618,0.44117155191700036,0.3308469543263668,0.046002641866879385,-0.10291521883461269,0.001214,BRISX,full,TRECORA RESOURCES ORD
2140,-0.0002702112789377736,,0.49946795447313075,0.9081912168734432,,0.32660604467795584,,,0.001214,BRISX,ff3,TRECORA RESOURCES ORD
2140,-0.00031256469321951037,0.10405821377622798,0.47539677253263946,0.9527967414483283,0.45651122610428485,0.3663074516036645,,,0.001214,BRISX,ff5,TRECORA RESOURCES ORD
2140,-0.00025455888673599653,,0.41234806347452546,0.908897738936891,,0.2852933735076224,,-0.14529932256510997,0.001214,BRISX,carhart,TRECORA RESOURCES ORD
2140,-0.0005001906010863199,,,0.8290429306522407,,,,,0.001214,BRISX,capm,TRECORA RESOURCES ORD
2141,0.001992815424351145,5.077745791174083,-1.6031816389040694,0.9361896569906489,-0.960604559253152,1.031275826487719,2.180905950468019,0.6380674307057561,0.001211,BRISX,full,ONCOCYTE CORP ORD
2141,0.0025994588168944247,,-0.10947385427398662,0.7848845972393322,,1.2600017399992711,,,0.001211,BRISX,ff3,ONCOCYTE CORP ORD
2141,0.0025028653849057374,4.3732406949149905,-1.670530269300712,1.2063861955337676,-1.2597099847951958,1.0725339369527511,,,0.001211,BRISX,ff5,ONCOCYTE CORP ORD
2141,0.0025839743049802548,,-0.023288370754746934,0.7841856530033227,,1.3008713106504048,,0.14374090952997598,0.001211,BRISX,carhart,ONCOCYTE CORP ORD
2141,0.002379830730271359,,,0.8577416352719573,,,,,0.001211,BRISX,capm,ONCOCYTE CORP ORD
2142,-0.00031946970432824835,0.030041693249785895,0.051146346298643834,0.039433663541668,0.13684354811634616,0.12868703908599965,0.15050305775712247,-0.06518217866756862,0.001205,BRISX,full,CHICAGO RIVET & MACHINE CO ORD
2142,-0.0002873198878594176,,0.10237307509231927,0.05146046655079889,,0.1517279114093325,,,0.001205,BRISX,ff3,CHICAGO RIVET & MACHINE CO ORD
2142,-0.00029890107889316757,0.007440018199117854,0.10344351999667985,0.06203277707866128,0.13651943011468057,0.16399646490874284,,,0.001205,BRISX,ff5,CHICAGO RIVET & MACHINE CO ORD
2142,-0.0002770372708220084,,0.04514089844253763,0.05192460619880247,,0.12458813807866187,,-0.09545232897815611,0.001205,BRISX,carhart,CHICAGO RIVET & MACHINE CO ORD
2142,-0.000351651209096693,,,0.038772302906590936,,,,,0.001205,BRISX,capm,CHICAGO RIVET & MACHINE CO ORD
2143,-0.0005907726613128496,-0.22850167101220664,-0.5720875208304474,0.9426827821270647,-0.1679823562563283,0.30359298186415873,0.11069009427726069,-0.014702500751629842,0.001204,BRISX,full,CYBEROPTICS CORP ORD
2143,-0.0005971429219211828,,-0.6346339510850949,1.000065276756616,,0.33128434146922636,,,0.001204,BRISX,ff3,CYBEROPTICS CORP ORD
2143,-0.0005711929382151553,-0.2530417434383134,-0.5509544310147805,0.9581006926920945,-0.174403708938869,0.3196828285340393,,,0.001204,BRISX,ff5,CYBEROPTICS CORP ORD
2143,-0.0005967649864566586,,-0.6367375079112515,1.0000823361134679,,0.33028682470869103,,-0.0035083306270742194,0.001204,BRISX,carhart,CYBEROPTICS CORP ORD
2143,-0.0004562654341241564,,,1.1317423340829353,,,,,0.001204,BRISX,capm,CYBEROPTICS CORP ORD
2144,-0.0008395358308458591,0.27307922535675444,-0.41047387504568816,0.2037285266253212,-0.09337357709478163,0.26025922350576575,0.1896182788798473,0.037610607559372164,0.001202,BRISX,full,KEY TRONIC CORP ORD
2144,-0.0007972409384357804,,-0.32843614313249697,0.21086563198893143,,0.28330460715619366,,,0.001202,BRISX,ff3,KEY TRONIC CORP ORD
2144,-0.0007975828734341408,0.21608203668563805,-0.4070141148174518,0.22786734730518027,-0.11605564988624173,0.26915675687691787,,,0.001202,BRISX,ff5,KEY TRONIC CORP ORD
2144,-0.0007977751446555178,,-0.3254627965003676,0.21084151883895164,,0.28471458242453446,,0.004958973736624232,0.001202,BRISX,carhart,KEY TRONIC CORP ORD
2144,-0.0007470178602607025,,,0.2836741973746556,,,,,0.001202,BRISX,capm,KEY TRONIC CORP ORD
2145,-0.0005473457376604643,0.4469270656652171,-0.17087464146942805,1.189659234599349,-0.3216542895556892,2.259283983999505,0.1634263022560583,0.13087504971909297,0.0011899999999999999,BRISX,full,MINERVA NEUROSCIENCES INC ORD
2145,-0.0005104533336722096,,-0.07884002823910113,1.1887079009041333,,2.276582045691363,,,0.0011899999999999999,BRISX,ff3,MINERVA NEUROSCIENCES INC ORD
2145,-0.0004979988106118016,0.37434906812654467,-0.2192298319600971,1.206900036494679,-0.35951948886844864,2.2376870849255264,,,0.0011899999999999999,BRISX,ff5,MINERVA NEUROSCIENCES INC ORD
2145,-0.0005220681730366558,,-0.014192814805608966,1.1881836270315689,,2.3072380651152056,,0.10781919272326485,0.0011899999999999999,BRISX,carhart,MINERVA NEUROSCIENCES INC ORD
2145,-0.0009462787068357404,,,1.2982531804248936,,,,,0.0011899999999999999,BRISX,capm,MINERVA NEUROSCIENCES INC ORD
2146,-0.0007195048115020886,-0.5592626346470073,0.14383542926873288,0.32991133987844834,0.13169085136140873,0.15809537170861312,0.4351701227518539,0.18815692039434612,0.0011840000000000002,BRISX,full,COMPUTER TASK GROUP INC ORD
2146,-0.0006373039175217624,,-0.15241084013022085,0.4607825486833579,,0.1307925648970461,,,0.0011840000000000002,BRISX,ff3,COMPUTER TASK GROUP INC ORD
2146,-0.0006095816953435992,-0.7143294200831551,0.09867520887238387,0.3816233218260541,0.06069065365980067,0.14824445164205352,,,0.0011840000000000002,BRISX,ff5,COMPUTER TASK GROUP INC ORD
2146,-0.0006541485173933322,,-0.05865522208663165,0.4600222124161669,,0.17525192973564785,,0.15636644665481464,0.0011840000000000002,BRISX,carhart,COMPUTER TASK GROUP INC ORD
2146,-0.0006138610104181847,,,0.49454123653441817,,,,,0.0011840000000000002,BRISX,capm,COMPUTER TASK GROUP INC ORD
2147,5.088012639127364e-05,-0.7941709895292306,0.2622250330637693,-0.061892905150797,0.1069578564436606,-0.36376105254406454,0.1443697082404205,-0.18682808064086415,0.0011840000000000002,BRISX,full,ISSUER DIRECT CORP ORD
2147,2.8631539218823012e-05,,0.0991470777544308,0.04693711165465409,,-0.3178689585656044,,,0.0011840000000000002,BRISX,ff3,ISSUER DIRECT CORP ORD
2147,5.395990884134508e-05,-0.7862418489658078,0.37720243509506823,-0.035715666786522146,0.12977059116654321,-0.2929438757430103,,,0.0011840000000000002,BRISX,ff5,ISSUER DIRECT CORP ORD
2147,4.663167085065345e-05,,-0.0010401323229474874,0.04774960663810275,,-0.3653782152687164,,-0.1670931125724717,0.0011840000000000002,BRISX,carhart,ISSUER DIRECT CORP ORD
2147,6.0588274485873683e-05,,,0.015272238049615222,,,,,0.0011840000000000002,BRISX,capm,ISSUER DIRECT CORP ORD
2148,0.00020702235038587012,-0.08017742907952671,0.29212887997245857,0.5359434807444334,-0.6157405677730245,0.4613769193365234,0.15683227330720223,-0.06767077096149579,0.001173,BRISX,full,TUESDAY MORNING CORP ORD
2148,0.00017300675838562455,,0.32680545593129184,0.6154023096182812,,0.552291485377326,,,0.001173,BRISX,ff3,TUESDAY MORNING CORP ORD
2148,0.00022848979465479673,-0.10378975109701477,0.34649365886032474,0.5594838299753635,-0.6161252995932283,0.49809616874974283,,,0.001173,BRISX,ff5,TUESDAY MORNING CORP ORD
2148,0.00017718948974841837,,0.303524726972874,0.6155911109181189,,0.5412516517751447,,-0.03882780508224268,0.001173,BRISX,carhart,TUESDAY MORNING CORP ORD
2148,-4.613383157356745e-05,,,0.5777296901591263,,,,,0.001173,BRISX,capm,TUESDAY MORNING CORP ORD
2149,-0.00012947751056420845,0.18123227782587847,0.7898585164732322,0.686165379178954,0.4341589598158039,0.9094158125089783,-0.3180062068612738,0.1193138844309645,0.001161,BRISX,full,UNION BANKSHARES INC ORD
2149,-0.0001286299110156582,,0.758678358662936,0.5806606879354258,,0.8043981145996135,,,0.001161,BRISX,ff3,UNION BANKSHARES INC ORD
2149,-0.00017540458274133136,0.23337475275417496,0.6889575846635976,0.6390809257162985,0.4382691575868187,0.8402815666609668,,,0.001161,BRISX,ff5,UNION BANKSHARES INC ORD
2149,-0.0001413164682408048,,0.8292906630546046,0.5800880385618812,,0.8378828088350462,,0.11776782403268837,0.001161,BRISX,carhart,UNION BANKSHARES INC ORD
2149,-0.0005404814903211196,,,0.47328820738149746,,,,,0.001161,BRISX,capm,UNION BANKSHARES INC ORD
2150,0.0013224440155315542,0.010396477423921233,0.052212826289139314,0.48521358295820083,0.006822079816243942,0.7952853637448425,-0.23519369248933752,0.01913065445664343,0.001154,BRISX,full,IEC ELECTRONICS CORP ORD
2150,0.0012840863092009956,,0.03585952460146713,0.44363222904186195,,0.763728403251571,,,0.001154,BRISX,ff3,IEC ELECTRONICS CORP ORD
2150,0.0012792190775040566,0.06542357524783071,0.013623086445273352,0.4528919804169892,0.022718767614008747,0.764696979607322,,,0.001154,BRISX,ff5,IEC ELECTRONICS CORP ORD
2150,0.0012789759203192894,,0.06430351684248875,0.4434015548770933,,0.7772166811265245,,0.04743914112259197,0.001154,BRISX,carhart,IEC ELECTRONICS CORP ORD
2150,0.001117452139943472,,,0.4688094169454266,,,,,0.001154,BRISX,capm,IEC ELECTRONICS CORP ORD
2151,-0.0018218140162768548,-0.28360490545172934,0.030696284630097104,1.2440156501201654,-0.09784375716537799,0.3488424097832671,0.13505167344216223,-0.22473624814274645,0.0011409999999999999,BRISX,full,EVERSPIN TECHNOLOGIES INC ORD
2151,-0.0018432651485141315,,0.07381891592836673,1.3059715349578696,,0.43162311764802574,,,0.0011409999999999999,BRISX,ff3,EVERSPIN TECHNOLOGIES INC ORD
2151,-0.0018256261729959903,-0.264285109647453,0.16430540613150896,1.2703118639105826,-0.06720825775076761,0.42994054889624345,,,0.0011409999999999999,BRISX,ff5,EVERSPIN TECHNOLOGIES INC ORD
2151,-0.0018197344892201916,,-0.05715074330225871,1.307033668448029,,0.3695166755592483,,-0.2184323527573956,0.0011409999999999999,BRISX,carhart,EVERSPIN TECHNOLOGIES INC ORD
2151,-0.0019549957153199684,,,1.3102544287612812,,,,,0.0011409999999999999,BRISX,capm,EVERSPIN TECHNOLOGIES INC ORD
2152,-0.0002649186530456701,1.2343459172019693,0.11079671069608488,1.6518324493906196,-2.898269450402605,1.2662748486094828,0.12259637144708593,-0.4420098243559779,0.001136,BRISX,full,HORNBECK OFFSHORE SERVICES INC ORD
2152,-0.00047301736351291904,,0.8890999363616902,1.7322712180683753,,1.6890674665764491,,,0.001136,BRISX,ff3,HORNBECK OFFSHORE SERVICES INC ORD
2152,-0.00030026000014533394,1.3085773834789687,0.3561773801571064,1.6843178253297113,-2.8261847523473764,1.4106350513051966,,,0.001136,BRISX,ff5,HORNBECK OFFSHORE SERVICES INC ORD
2152,-0.00043838944821483414,,0.6963638889006852,1.7338342626083996,,1.5976711062257027,,-0.32144687979934755,0.001136,BRISX,carhart,HORNBECK OFFSHORE SERVICES INC ORD
2152,-0.0011070303104732705,,,1.6375550575059676,,,,,0.001136,BRISX,capm,HORNBECK OFFSHORE SERVICES INC ORD
2153,-0.0005727468533274822,-0.31081601698062195,-0.11409386571610976,0.5495738167796764,-0.19274884139579382,0.4511184562549974,0.46327684649932965,0.10432198990128749,0.001131,BRISX,full,INTEST CORP ORD
2153,-0.0005099559103843784,,-0.2635981502197223,0.6788414371882598,,0.48432579585613644,,,0.001131,BRISX,ff3,INTEST CORP ORD
2153,-0.000468581834658039,-0.45303325925459564,-0.11212274510569609,0.6081000162906187,-0.25047845222062604,0.46916194095345337,,,0.001131,BRISX,ff5,INTEST CORP ORD
2153,-0.0005183506728406415,,-0.21687361247930653,0.6784625120491257,,0.5064827962969032,,0.07792759613254124,0.001131,BRISX,carhart,INTEST CORP ORD
2153,-0.0005217548777272437,,,0.7479878819477715,,,,,0.001131,BRISX,capm,INTEST CORP ORD
2154,0.0004474766647781182,0.06348117440085059,-0.034172058082176625,0.28821151859154487,0.17167445247955515,0.20741808862003436,-0.09004276057535038,-0.18613532057151175,0.001126,BRISX,full,CYNERGISTEK INC ORD
2154,0.0004285964199374207,,0.09179884124008832,0.25238276689934597,,0.2359902145396538,,,0.001126,BRISX,ff3,CYNERGISTEK INC ORD
2154,0.000405013791502006,0.13063154492024065,0.051924211560086066,0.282839569907019,0.2137492083123515,0.2532099425974527,,,0.001126,BRISX,ff5,CYNERGISTEK INC ORD
2154,0.0004491439453531115,,-0.022566947160569617,0.25331024685693637,,0.18175740782725813,,-0.19074027054862042,0.001126,BRISX,carhart,CYNERGISTEK INC ORD
2154,0.0003506440576113668,,,0.2451710974209895,,,,,0.001126,BRISX,capm,CYNERGISTEK INC ORD
2155,0.00045212385047958955,-0.3295758234869129,0.15691605165531114,0.27657396660396993,-0.39146522812829154,0.017869877000101994,0.13205669696796452,-0.08494600689181847,0.0011200000000000001,BRISX,full,ESPEY MFG AND ELECTRONICS CORP ORD
2155,0.0004189225801304098,,0.1079524692635422,0.3649411581581161,,0.08646314823400346,,,0.0011200000000000001,BRISX,ff3,ESPEY MFG AND ELECTRONICS CORP ORD
2155,0.0004664539168649161,-0.34279638647221217,0.2172738427310026,0.2974077353811286,-0.38658682262093363,0.05710067324050276,,,0.0011200000000000001,BRISX,ff5,ESPEY MFG AND ELECTRONICS CORP ORD
2155,0.0004248180097720068,,0.07513900655801437,0.3652072677125915,,0.07090284645705124,,-0.05472658250002882,0.0011200000000000001,BRISX,carhart,ESPEY MFG AND ELECTRONICS CORP ORD
2155,0.0003659972678953851,,,0.34849610482590054,,,,,0.0011200000000000001,BRISX,capm,ESPEY MFG AND ELECTRONICS CORP ORD
2156,-0.0007240220965861891,0.2124105770035477,-0.1390662450964888,0.09591042626670236,0.06343413743239325,0.6639511644960843,0.0037489906912168552,0.12992139373925626,0.001117,BRISX,full,AWARE INC ORD
2156,-0.0006944133132838618,,-0.14436041391717674,0.0678497186040692,,0.625212856364725,,,0.001117,BRISX,ff3,AWARE INC ORD
2156,-0.0007058889161373745,0.18051253117726113,-0.20635142774003,0.09171212000057165,0.038955052047160724,0.6257312123097356,,,0.001117,BRISX,ff5,AWARE INC ORD
2156,-0.0007065640473709351,,-0.07673045578816641,0.06730125536541604,,0.6572833076637512,,0.11279384063289573,0.001117,BRISX,carhart,AWARE INC ORD
2156,-0.000773874098879095,,,0.12072390446417725,,,,,0.001117,BRISX,capm,AWARE INC ORD
2157,-0.0020708434159606454,-0.5003721165998076,0.2437959288097475,1.0647538017080733,0.5827868814339064,1.1307437087192391,0.27668007781307075,-0.3496517867123521,0.001113,BRISX,full,NEW HOME COMPANY INC ORD
2157,-0.0020346756416001407,,0.2728439504397928,1.1271295913670585,,1.199090367352805,,,0.001113,BRISX,ff3,NEW HOME COMPANY INC ORD
2157,-0.002063816113135112,-0.4871767388415929,0.45976759193554073,1.114617688951897,0.6249444384830498,1.2639663426870027,,,0.001113,BRISX,ff5,NEW HOME COMPANY INC ORD
2157,-0.0019918942898466945,,0.034726565346520216,1.1290606680055904,,1.0861739585104713,,-0.3971342749451079,0.001113,BRISX,carhart,NEW HOME COMPANY INC ORD
2157,-0.0023672909909214918,,,1.1264417268049245,,,,,0.001113,BRISX,capm,NEW HOME COMPANY INC ORD
2158,-0.00102126191188645,1.9314139575593707,-1.1305409585710937,0.8575119082723481,-1.2552343415729061,0.6167901946431857,0.32126466115606445,-0.22059710953900116,0.001099,BRISX,full,APOLLO ENDOSURGERY INC ORD
2158,-0.0010032817562335005,,-0.2786832301186937,0.774562046657095,,0.8608169627793357,,,0.001099,BRISX,ff3,APOLLO ENDOSURGERY INC ORD
2158,-0.0009882676486723438,1.9025724248667943,-0.9764342846298454,0.9087004867944996,-1.2407726081834431,0.716374134100277,,,0.001099,BRISX,ff5,APOLLO ENDOSURGERY INC ORD
2158,-0.0009729323922922288,,-0.4476052226397032,0.7759319647475524,,0.7807133417753822,,-0.28172958894133804,0.001099,BRISX,carhart,APOLLO ENDOSURGERY INC ORD
2158,-0.0010864845689578504,,,0.8622047618819508,,,,,0.001099,BRISX,capm,APOLLO ENDOSURGERY INC ORD
2159,0.0022701441632571066,0.2890562630042816,-0.1290692038682626,0.14440694190315057,-0.1718035221969861,0.49198349686598436,-0.058235812201393525,-0.15569406127179888,0.001089,BRISX,full,INFUSYSTEM HOLDINGS INC ORD
2159,0.0022422014703853918,,0.0677804819366758,0.11218494223244356,,0.5503236115229855,,,0.001089,BRISX,ff3,INFUSYSTEM HOLDINGS INC ORD
2159,0.0022379511612522973,0.3408972929830354,-0.05497526463082078,0.14221062103690413,-0.1380227912487386,0.5320949070166496,,,0.001089,BRISX,ff5,INFUSYSTEM HOLDINGS INC ORD
2159,0.0022586513144965464,,-0.023777958935466026,0.11292745990354655,,0.5069061586627677,,-0.15270197519017645,0.001089,BRISX,carhart,INFUSYSTEM HOLDINGS INC ORD
2159,0.0021083790535136493,,,0.12253752988795041,,,,,0.001089,BRISX,capm,INFUSYSTEM HOLDINGS INC ORD
2160,0.00023075042383530523,0.3124154485671387,-0.1836786454003493,0.1253980339589877,-0.4463406444892265,-0.5394389335070033,0.14543703583264897,-0.19372594276389143,0.001085,BRISX,full,DOVER MOTORSPORTS INC ORD
2160,0.00021307694458229327,,0.058723092594874716,0.14439097944322138,,-0.4227413660607564,,,0.001085,BRISX,ff3,DOVER MOTORSPORTS INC ORD
2160,0.00023311400625589639,0.32171731517891566,-0.06497482559114227,0.15196847458575571,-0.4223330077558948,-0.46645847839133425,,,0.001085,BRISX,ff5,DOVER MOTORSPORTS INC ORD
2160,0.00023440270966212,,-0.059974311947100706,0.14535358780075777,,-0.47902824597309723,,-0.1979645781519849,0.001085,BRISX,carhart,DOVER MOTORSPORTS INC ORD
2160,0.0002795536095008493,,,0.11586205856914991,,,,,0.001085,BRISX,capm,DOVER MOTORSPORTS INC ORD
2161,0.00024358021214938668,0.08489606031643451,-0.2566003406205217,0.18370224070639118,-0.13110158903952465,0.11017579993262466,0.06383210188018151,-0.11581765127436806,0.001081,BRISX,full,OAKTREE STRATEGIC INCOME CORPORATION ORD
2161,0.0002354493769613306,,-0.1517264678063612,0.19338562441859994,,0.16339392605660755,,,0.001081,BRISX,ff3,OAKTREE STRATEGIC INCOME CORPORATION ORD
2161,0.0002404929633512429,0.09631343595130437,-0.18844658899998062,0.19647846389928136,-0.1148365817077688,0.15135909212396104,,,0.001081,BRISX,ff5,OAKTREE STRATEGIC INCOME CORPORATION ORD
2161,0.000248301883822639,,-0.2232624338353531,0.1939657644733017,,0.12947122703193575,,-0.11930831505769021,0.001081,BRISX,carhart,OAKTREE STRATEGIC INCOME CORPORATION ORD
2161,0.00025205662655553306,,,0.22837624475109092,,,,,0.001081,BRISX,capm,OAKTREE STRATEGIC INCOME CORPORATION ORD
2162,-0.0006954161727842328,0.011394210142883887,0.312927529481594,1.0438787029597565,-0.34685556541356016,0.49680440404680615,0.6437910296543419,0.1619870802961904,0.001081,BRISX,full,AMTECH SYSTEMS INC ORD
2162,-0.0005925247979006239,,0.2519034541887985,1.1774088980685908,,0.5526959571495672,,,0.001081,BRISX,ff3,AMTECH SYSTEMS INC ORD
2162,-0.0005483842304726005,-0.1902909133531543,0.3067943030870304,1.1245935242664618,-0.43024483397913826,0.5168206384918864,,,0.001081,BRISX,ff5,AMTECH SYSTEMS INC ORD
2162,-0.0006039001722361069,,0.31521782552673866,1.1768954332355792,,0.5827199364436028,,0.10559626692124469,0.001081,BRISX,carhart,AMTECH SYSTEMS INC ORD
2162,-0.0007871914360502307,,,1.1536642640537669,,,,,0.001081,BRISX,capm,AMTECH SYSTEMS INC ORD
2163,-0.000427120702435019,0.5303379697525117,-0.25823162183654497,0.17667088957429233,-0.17850642144500756,0.29048572758858615,-0.12368086708936414,-0.14845770957754723,0.001066,BRISX,full,ROCKY MOUNTAIN CHOCOLATE FACTORY INC (DELAWARE) ORD
2163,-0.0004553197365672867,,0.016400816998705547,0.10564223229474469,,0.3442671641846187,,,0.001066,BRISX,ff3,ROCKY MOUNTAIN CHOCOLATE FACTORY INC (DELAWARE) ORD
2163,-0.00047108522792966385,0.5970351500950375,-0.19587314223819907,0.16541150915767688,-0.14065815451419766,0.3215169850049789,,,0.001066,BRISX,ff5,ROCKY MOUNTAIN CHOCOLATE FACTORY INC (DELAWARE) ORD
2163,-0.00043909615521898235,,-0.07389826447438615,0.10637453685388176,,0.30144690560623355,,-0.15060160447746584,0.001066,BRISX,carhart,ROCKY MOUNTAIN CHOCOLATE FACTORY INC (DELAWARE) ORD
2163,-0.0005305111950376408,,,0.11694749919360937,,,,,0.001066,BRISX,capm,ROCKY MOUNTAIN CHOCOLATE FACTORY INC (DELAWARE) ORD
2164,-0.003649720775912925,-0.3014869898429701,0.1854467332199424,0.8382181688790968,0.1590632363754062,1.5457271844571991,-0.05156114482167895,-0.11417574959007021,0.001066,BRISX,full,AQUESTIVE THERAPEUTICS INC ORD
2164,-0.003659978001693877,,0.17079017844324473,0.8840174977810713,,1.5689169992094447,,,0.001066,BRISX,ff3,AQUESTIVE THERAPEUTICS INC ORD
2164,-0.00362485894664418,-0.3106031611694509,0.2749085429128886,0.8435966820845047,0.18818672133120218,1.5786667851433873,,,0.001066,BRISX,ff5,AQUESTIVE THERAPEUTICS INC ORD
2164,-0.00372015053077735,,0.06946972861837486,0.8633237205147168,,1.5194702726773055,,-0.13276851001575363,0.001066,BRISX,carhart,AQUESTIVE THERAPEUTICS INC ORD
2164,-0.004534595393106715,,,0.9912128961705444,,,,,0.001066,BRISX,capm,AQUESTIVE THERAPEUTICS INC ORD
2165,-0.001114787084285867,0.3636447232028938,0.34993532019705176,0.6978564479592018,-0.47065780961068016,1.159705393470337,-0.10519667333347335,-0.11991789039033592,0.001051,BRISX,full,GOLDFIELD CORP ORD
2165,-0.0011683432342368297,,0.5577491800937884,0.6703513232511481,,1.231123775780967,,,0.001051,BRISX,ff3,GOLDFIELD CORP ORD
2165,-0.0011513301173859268,0.4188606984242073,0.39966196404082044,0.6880498551069312,-0.43964777225534996,1.184210774314451,,,0.001051,BRISX,ff5,GOLDFIELD CORP ORD
2165,-0.001158213332474794,,0.501367003749181,0.6708085695942738,,1.2043870766816782,,-0.09403469097257278,0.001051,BRISX,carhart,GOLDFIELD CORP ORD
2165,-0.0016008584221589277,,,0.6180849856224164,,,,,0.001051,BRISX,capm,GOLDFIELD CORP ORD
